COLLISION_ID,Y,M,D,HH,MM,BOROUGH,LATITUDE,LONGITUDE,TRAFFIC STREET,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,DAY OF WEEK
4214764,2019,9,26,15,30,BROOKLYN,40.625652,-73.930534,AVENUE K,1,0,Thursday
4215106,2019,9,26,19,0,MANHATTAN,40.818172,-73.95649,BROADWAY,1,0,Thursday
4215022,2019,9,26,22,0,STATEN ISLAND,40.635933,-74.07585,BAY STREET,1,0,Thursday
4213269,2019,9,26,22,15,QUEENS,40.66561,-73.73568,FRANCIS LEWIS BOULEVARD,0,0,Thursday
4214376,2019,9,27,0,0,BROOKLYN,40.67689,-73.900055,EAST NEW YORK AVENUE,1,0,Friday
4213270,2019,9,27,0,0,QUEENS,40.676155,-73.75566,SPRINGFIELD BOULEVARD,0,0,Friday
4213635,2019,9,27,10,0,QUEENS,40.769688,-73.736305,NORTHERN BOULEVARD,0,0,Friday
4213594,2019,9,27,10,45,QUEENS,40.756397,-73.804535,45 AVENUE,0,0,Friday
4213734,2019,9,27,8,0,QUEENS,40.70253,-73.8143,JAMAICA AVENUE,0,0,Friday
4215926,2019,9,27,19,15,QUEENS,40.71991,-73.809044,UNION TURNPIKE,0,0,Friday
4213888,2019,9,27,14,15,QUEENS,40.727383,-73.864105,63 DRIVE,0,0,Friday
4214749,2019,9,27,16,30,QUEENS,40.713303,-73.73586,SPRINGFIELD BOULEVARD,1,0,Friday
4224758,2019,9,27,16,45,BROOKLYN,40.677017,-73.92182,ATLANTIC AVENUE,0,0,Friday
4213770,2019,9,27,16,15,QUEENS,40.752243,-73.70212,UNION TURNPIKE,0,0,Friday
4214140,2019,9,27,16,45,BROOKLYN,40.625984,-74.001526,65 STREET,0,0,Friday
4216525,2019,9,27,16,0,STATEN ISLAND,40.588924,-74.167625,RICHMOND AVENUE,0,0,Friday
4214889,2019,9,27,18,45,BROOKLYN,40.692062,-73.95191,NOSTRAND AVENUE,1,0,Friday
4213868,2019,9,27,18,30,QUEENS,40.746902,-73.834694,COLLEGE POINT BOULEVARD,0,0,Friday
4214257,2019,9,27,18,0,QUEENS,40.769485,-73.804634,32 AVENUE,1,0,Friday
4214780,2019,9,27,18,0,BROOKLYN,40.675144,-73.98133,5 AVENUE,0,0,Friday
4214312,2019,9,27,15,0,QUEENS,40.702454,-73.874466,MYRTLE AVENUE,0,0,Friday
4213755,2019,9,27,15,45,QUEENS,40.76229,-73.75711,NORTHERN BOULEVARD,0,0,Friday
4214310,2019,9,27,15,0,QUEENS,40.71825,-73.87359,80 STREET,1,0,Friday
4217725,2019,9,27,15,45,BROOKLYN,40.678722,-73.952995,ATLANTIC AVENUE,3,0,Friday
4220869,2019,9,27,21,45,BROOKLYN,40.676342,-73.910934,ATLANTIC AVENUE,0,0,Friday
4214864,2019,9,27,21,0,QUEENS,40.69366,-73.85217,JAMAICA AVENUE,0,0,Friday
4214801,2019,9,27,21,30,QUEENS,40.751976,-73.93197,NORTHERN BOULEVARD,0,0,Friday
4214152,2019,9,27,7,30,QUEENS,40.676632,-73.7555,SPRINGFIELD BOULEVARD,0,0,Friday
4214043,2019,9,27,5,45,STATEN ISLAND,40.536804,-74.176056,AMBOY ROAD,0,0,Friday
4214666,2019,9,27,13,30,BROOKLYN,40.655422,-73.95007,NOSTRAND AVENUE,1,0,Friday
4213710,2019,9,27,13,30,STATEN ISLAND,40.630505,-74.18623,GOETHALS ROAD NORTH,1,0,Friday
4214882,2019,9,27,13,30,BROOKLYN,40.67807,-73.94139,ATLANTIC AVENUE,0,0,Friday
4214400,2019,9,27,12,45,BROOKLYN,40.680317,-73.996895,COURT STREET,0,0,Friday
4215175,2019,9,27,12,30,STATEN ISLAND,40.624973,-74.08352,TARGEE STREET,1,0,Friday
4213886,2019,9,27,12,15,BROOKLYN,40.61732,-73.94408,AVENUE N,0,0,Friday
4213727,2019,9,27,17,0,QUEENS,40.710827,-73.77066,JAMAICA AVENUE,0,0,Friday
4214040,2019,9,27,17,45,STATEN ISLAND,40.525543,-74.20547,AMBOY ROAD,1,0,Friday
4213858,2019,9,27,20,45,MANHATTAN,40.7601,-73.98482,BROADWAY,0,0,Friday
4215818,2019,9,27,22,45,MANHATTAN,40.856712,-73.93264,BROADWAY,1,0,Friday
4215216,2019,9,27,11,30,QUEENS,40.753677,-73.914474,NORTHERN BOULEVARD,0,0,Friday
4213492,2019,9,27,6,45,QUEENS,40.752937,-73.92204,NORTHERN BOULEVARD,0,0,Friday
4214488,2019,9,28,20,15,BROOKLYN,40.66578,-73.91942,SUTTER AVENUE,1,0,Saturday
4214450,2019,9,28,16,15,MANHATTAN,40.715233,-74.005424,BROADWAY,1,0,Saturday
4213999,2019,9,28,16,0,QUEENS,40.70375,-73.79916,JAMAICA AVENUE,0,0,Saturday
4217532,2019,9,28,12,0,QUEENS,40.75507,-73.89002,NORTHERN BOULEVARD,0,0,Saturday
4214259,2019,9,28,12,45,QUEENS,40.74939,-73.8178,KISSENA BOULEVARD,0,0,Saturday
4215189,2019,9,28,12,0,MANHATTAN,40.87229,-73.91269,BROADWAY,0,0,Saturday
4214226,2019,9,28,1,45,BROOKLYN,40.629166,-73.947334,NOSTRAND AVENUE,0,0,Saturday
4213996,2019,9,28,1,15,QUEENS,40.70253,-73.8143,JAMAICA AVENUE,2,0,Saturday
4214008,2019,9,28,10,30,QUEENS,40.75286,-73.87446,35 AVENUE,1,0,Saturday
4214208,2019,9,28,17,15,BROOKLYN,40.627186,-73.9431,AVENUE J,1,0,Saturday
4221464,2019,9,28,17,0,BROOKLYN,40.633682,-73.89868,AVENUE M,1,0,Saturday
4214372,2019,9,28,9,30,BROOKLYN,40.66937,-73.89523,SUTTER AVENUE,0,0,Saturday
4214742,2019,9,28,9,45,STATEN ISLAND,40.607185,-74.16239,VICTORY BOULEVARD,0,0,Saturday
4215229,2019,9,28,9,45,STATEN ISLAND,40.63574,-74.08374,VICTORY BOULEVARD,1,0,Saturday
4214080,2019,9,28,9,15,STATEN ISLAND,40.60181,-74.09283,RICHMOND ROAD,1,0,Saturday
4214818,2019,9,28,9,30,BROOKLYN,40.68319,-73.8663,ATLANTIC AVENUE,2,0,Saturday
4215657,2019,9,28,15,30,MANHATTAN,40.774677,-73.98221,BROADWAY,0,0,Saturday
4214903,2019,9,28,15,15,BROOKLYN,40.608746,-73.95829,KINGS HIGHWAY,1,0,Saturday
4214482,2019,9,28,15,30,BROOKLYN,40.675632,-73.89878,ATLANTIC AVENUE,0,0,Saturday
4216306,2019,9,28,15,0,MANHATTAN,40.86848,-73.918564,BROADWAY,0,0,Saturday
4214081,2019,9,28,13,15,STATEN ISLAND,40.60172,-74.09143,TARGEE STREET,1,0,Saturday
4214803,2019,9,28,13,0,QUEENS,40.701405,-73.82392,JAMAICA AVENUE,0,0,Saturday
4214527,2019,9,28,13,45,BROOKLYN,40.675842,-73.99905,COURT STREET,0,0,Saturday
4214163,2019,9,28,21,0,MANHATTAN,40.829597,-73.94814,BROADWAY,0,0,Saturday
4214123,2019,9,28,21,15,QUEENS,40.724792,-73.722916,JAMAICA AVENUE,0,0,Saturday
4215752,2019,9,28,21,15,QUEENS,40.658287,-73.7291,FRANCIS LEWIS BOULEVARD,0,0,Saturday
4215690,2019,9,28,14,45,QUEENS,40.75796,-73.78567,NORTHERN BOULEVARD,0,0,Saturday
4214234,2019,9,28,14,15,QUEENS,40.781693,-73.82225,PARSONS BOULEVARD,0,0,Saturday
4214096,2019,9,28,18,30,QUEENS,40.753284,-73.90691,NORTHERN BOULEVARD,2,0,Saturday
4215288,2019,9,28,18,0,MANHATTAN,40.86769,-73.92122,BROADWAY,0,0,Saturday
4215237,2019,9,28,18,15,MANHATTAN,40.72543,-73.99678,BROADWAY,0,0,Saturday
4214002,2019,9,28,8,30,QUEENS,40.757683,-73.88576,32 AVENUE,2,0,Saturday
4215290,2019,9,28,11,0,BROOKLYN,40.6104,-73.9586,AVENUE P,1,0,Saturday
4219345,2019,9,28,11,45,BROOKLYN,40.61082,-73.9548,AVENUE P,0,0,Saturday
4214684,2019,9,28,23,0,MANHATTAN,40.84322,-73.939186,BROADWAY,0,0,Saturday
4216087,2019,9,28,23,45,BROOKLYN,40.642235,-74.00255,8 AVENUE,0,0,Saturday
4214202,2019,9,28,23,45,QUEENS,40.713318,-73.76402,JAMAICA AVENUE,0,0,Saturday
4214662,2019,9,29,15,0,BROOKLYN,40.642174,-74.02064,60 STREET,0,0,Sunday
4216141,2019,9,29,15,45,MANHATTAN,40.784527,-73.979485,BROADWAY,0,0,Sunday
4214735,2019,9,29,0,15,STATEN ISLAND,40.52664,-74.16814,HYLAN BOULEVARD,0,0,Sunday
4214736,2019,9,29,8,30,STATEN ISLAND,40.552948,-74.168106,RICHMOND AVENUE,0,0,Sunday
4216233,2019,9,29,8,45,BROOKLYN,40.60915,-73.96998,AVENUE P,0,0,Sunday
4214336,2019,9,29,8,0,QUEENS,40.732864,-73.73219,HILLSIDE AVENUE,0,0,Sunday
4214868,2019,9,29,8,0,QUEENS,40.68734,-73.861046,80 STREET,1,0,Sunday
4214634,2019,9,29,18,30,BROOKLYN,40.62368,-73.99772,65 STREET,0,0,Sunday
4214800,2019,9,29,18,0,QUEENS,40.7555,-73.792725,UTOPIA PARKWAY,2,0,Sunday
4214530,2019,9,29,18,15,BROOKLYN,40.63552,-74.0167,65 STREET,0,0,Sunday
4214722,2019,9,29,20,45,STATEN ISLAND,40.59791,-74.08361,HYLAN BOULEVARD,1,0,Sunday
4214466,2019,9,29,13,0,STATEN ISLAND,40.60168,-74.1633,RICHMOND AVENUE,1,0,Sunday
4214518,2019,9,29,13,0,STATEN ISLAND,40.54443,-74.165405,RICHMOND AVENUE,0,0,Sunday
4215225,2019,9,29,14,15,STATEN ISLAND,40.610016,-74.07416,HYLAN BOULEVARD,1,0,Sunday
4214468,2019,9,29,14,15,STATEN ISLAND,40.55114,-74.14973,AMBOY ROAD,2,0,Sunday
4214444,2019,9,29,14,15,QUEENS,40.712128,-73.736404,SPRINGFIELD BOULEVARD,0,0,Sunday
4214610,2019,9,29,12,15,BROOKLYN,40.61384,-73.981445,65 STREET,0,0,Sunday
4217110,2019,9,29,12,45,BROOKLYN,40.676647,-73.91647,ATLANTIC AVENUE,0,0,Sunday
4214429,2019,9,29,11,15,BROOKLYN,40.637356,-74.03127,BAY RIDGE AVENUE,0,0,Sunday
4214849,2019,9,29,22,0,QUEENS,40.768776,-73.792465,UTOPIA PARKWAY,1,0,Sunday
4215753,2019,9,29,17,0,QUEENS,40.66685,-73.73672,FRANCIS LEWIS BOULEVARD,0,0,Sunday
4282971,2019,9,29,7,15,BROOKLYN,40.67619,-73.9081,ATLANTIC AVENUE,0,0,Sunday
4215642,2019,9,30,14,45,BROOKLYN,40.632095,-73.91861,RALPH AVENUE,0,0,Monday
4218858,2019,9,30,8,15,STATEN ISLAND,40.62156,-74.16849,GOETHALS ROAD NORTH,0,0,Monday
4217717,2019,10,1,15,15,BROOKLYN,40.65461,-73.922,KINGS HIGHWAY,1,0,Tuesday
4216395,2019,10,1,17,30,BROOKLYN,40.714214,-73.94773,METROPOLITAN AVENUE,1,0,Tuesday
4216400,2019,10,1,10,0,QUEENS,40.70927,-73.797325,HILLSIDE AVENUE,2,0,Tuesday
4215705,2019,10,1,8,15,QUEENS,40.700764,-73.832344,HILLSIDE AVENUE,0,0,Tuesday
4219268,2019,10,1,8,0,BROOKLYN,40.632095,-73.91861,RALPH AVENUE,0,0,Tuesday
4220522,2019,10,1,20,0,QUEENS,40.70953,-73.7964,HILLSIDE AVENUE,0,0,Tuesday
4216593,2019,10,2,18,45,BROOKLYN,40.714066,-73.95163,METROPOLITAN AVENUE,0,0,Wednesday
4216753,2019,10,2,18,30,BROOKLYN,40.720245,-73.9444,MEEKER AVENUE,0,0,Wednesday
4216716,2019,10,2,18,0,BROOKLYN,40.61839,-73.917175,RALPH AVENUE,0,0,Wednesday
4218950,2019,10,2,22,30,BROOKLYN,40.623592,-73.97581,MC DONALD AVENUE,0,0,Wednesday
4216638,2019,10,2,20,15,BROOKLYN,40.59652,-73.97331,MC DONALD AVENUE,0,0,Wednesday
4216735,2019,10,2,8,45,BROOKLYN,40.66965,-73.89332,SUTTER AVENUE,3,0,Wednesday
4221066,2019,10,2,8,30,BROOKLYN,40.667095,-73.92276,RALPH AVENUE,0,0,Wednesday
4216723,2019,10,2,14,15,BROOKLYN,40.632095,-73.91861,RALPH AVENUE,1,0,Wednesday
4216279,2019,10,2,6,30,QUEENS,40.71512,-73.77358,HILLSIDE AVENUE,0,0,Wednesday
4216637,2019,10,2,16,30,BROOKLYN,40.608746,-73.95829,KINGS HIGHWAY,0,0,Wednesday
4216632,2019,10,2,16,45,BROOKLYN,40.60803,-73.960045,KINGS HIGHWAY,0,0,Wednesday
4216516,2019,10,2,19,15,QUEENS,40.720657,-73.76031,HILLSIDE AVENUE,0,0,Wednesday
4217641,2019,10,2,7,30,BROOKLYN,40.666046,-73.91762,SUTTER AVENUE,1,0,Wednesday
4217715,2019,10,2,17,15,BROOKLYN,40.636547,-73.92584,KINGS HIGHWAY,0,0,Wednesday
4217343,2019,10,3,8,0,BROOKLYN,40.714455,-73.935295,METROPOLITAN AVENUE,0,0,Thursday
4217650,2019,10,3,3,30,BROOKLYN,40.652462,-73.92285,KINGS HIGHWAY,0,0,Thursday
4218611,2019,10,4,11,45,BROOKLYN,40.644753,-73.92493,KINGS HIGHWAY,1,0,Friday
4219270,2019,10,4,11,0,BROOKLYN,40.632095,-73.91861,RALPH AVENUE,0,0,Friday
4218437,2019,10,4,7,0,BROOKLYN,40.690765,-73.92429,RALPH AVENUE,1,0,Friday
4221078,2019,10,4,4,30,BROOKLYN,40.668373,-73.92264,RALPH AVENUE,0,0,Friday
4218218,2019,10,5,21,45,BROOKLYN,40.599144,-73.95356,AVENUE U,0,0,Saturday
4218177,2019,10,5,21,45,MANHATTAN,40.758327,-73.96894,3 AVENUE,0,0,Saturday
4218609,2019,10,5,21,30,BROOKLYN,40.651005,-73.94571,CHURCH AVENUE,0,0,Saturday
4218608,2019,10,5,16,45,BROOKLYN,40.682186,-73.86982,ATLANTIC AVENUE,0,0,Saturday
4218140,2019,10,5,16,45,MANHATTAN,40.74608,-73.974945,2 AVENUE,0,0,Saturday
4218134,2019,10,5,16,15,QUEENS,40.671684,-73.75647,SPRINGFIELD BOULEVARD,3,0,Saturday
4217844,2019,10,5,0,0,MANHATTAN,40.725582,-73.989876,2 AVENUE,0,0,Saturday
4218797,2019,10,5,0,0,BROOKLYN,40.67752,-73.972725,FLATBUSH AVENUE,0,0,Saturday
4218881,2019,10,5,11,0,BROOKLYN,40.714207,-73.92817,METROPOLITAN AVENUE,1,0,Saturday
4217922,2019,10,5,11,15,QUEENS,40.692383,-73.73145,LINDEN BOULEVARD,0,0,Saturday
4220800,2019,10,5,11,15,MANHATTAN,40.776016,-73.98724,WEST END AVENUE,1,0,Saturday
4218009,2019,10,5,11,30,QUEENS,40.757442,-73.86747,NORTHERN BOULEVARD,0,0,Saturday
4217963,2019,10,5,11,0,QUEENS,40.65616,-73.76736,ROCKAWAY BOULEVARD,1,0,Saturday
4219269,2019,10,5,11,30,BROOKLYN,40.60981,-73.92251,FLATBUSH AVENUE,0,0,Saturday
4219159,2019,10,5,11,15,BROOKLYN,40.65525,-73.952965,ROGERS AVENUE,0,0,Saturday
4218175,2019,10,5,17,30,MANHATTAN,40.751884,-73.96759,1 AVENUE,0,0,Saturday
4219013,2019,10,5,17,15,MANHATTAN,40.76525,-73.995094,11 AVENUE,1,0,Saturday
4218795,2019,10,5,17,45,QUEENS,40.753998,-73.94244,21 STREET,0,0,Saturday
4217923,2019,10,5,10,15,QUEENS,40.666386,-73.785,SOUTH CONDUIT AVENUE,0,0,Saturday
4220413,2019,10,5,10,0,MANHATTAN,40.862392,-73.91802,9 AVENUE,0,0,Saturday
4218108,2019,10,5,10,15,BROOKLYN,40.67268,-73.953026,ROGERS AVENUE,0,0,Saturday
4218359,2019,10,5,6,45,BROOKLYN,40.65433,-74.00742,3 AVENUE,0,0,Saturday
4218846,2019,10,5,6,15,MANHATTAN,40.769222,-73.967316,MADISON AVENUE,0,0,Saturday
4218230,2019,10,5,23,45,BROOKLYN,40.652927,-73.959335,CATON AVENUE,0,0,Saturday
4218972,2019,10,5,23,15,MANHATTAN,40.756035,-73.98695,WEST 42 STREET,0,0,Saturday
4218085,2019,10,5,14,45,BROOKLYN,40.608204,-73.920715,FLATBUSH AVENUE,0,0,Saturday
4218625,2019,10,5,14,0,BROOKLYN,40.658836,-73.92046,KINGS HIGHWAY,0,0,Saturday
4218257,2019,10,5,14,0,QUEENS,40.712452,-73.882065,METROPOLITAN AVENUE,0,0,Saturday
4223443,2019,10,5,14,45,BROOKLYN,40.632313,-73.930275,KINGS HIGHWAY,2,0,Saturday
4218373,2019,10,5,14,30,MANHATTAN,40.757145,-73.99357,9 AVENUE,0,0,Saturday
4219247,2019,10,5,4,15,QUEENS,40.717335,-73.825424,UNION TURNPIKE,0,0,Saturday
4218278,2019,10,5,9,30,QUEENS,40.69151,-73.7299,LINDEN BOULEVARD,0,0,Saturday
4217941,2019,10,5,9,45,MANHATTAN,40.758007,-73.96625,2 AVENUE,0,0,Saturday
4217891,2019,10,5,9,0,BROOKLYN,40.615433,-73.91388,AVENUE U,0,0,Saturday
4218598,2019,10,5,9,45,BROOKLYN,40.678852,-73.88152,ATLANTIC AVENUE,3,0,Saturday
4218636,2019,10,5,15,45,BROOKLYN,40.67798,-73.872116,LIBERTY AVENUE,0,0,Saturday
4218675,2019,10,5,15,0,MANHATTAN,40.753918,-73.99964,10 AVENUE,0,0,Saturday
4218643,2019,10,5,15,45,BROOKLYN,40.638603,-73.94827,NOSTRAND AVENUE,0,0,Saturday
4218291,2019,10,5,15,15,BROOKLYN,40.639763,-73.958015,DITMAS AVENUE,1,0,Saturday
4218086,2019,10,5,15,15,BROOKLYN,40.629505,-73.94416,FLATBUSH AVENUE,1,0,Saturday
4220391,2019,10,5,15,15,QUEENS,40.701164,-73.75023,MURDOCK AVENUE,0,0,Saturday
4218131,2019,10,5,20,15,MANHATTAN,40.710876,-74.01439,WEST STREET,0,0,Saturday
4219110,2019,10,5,20,0,MANHATTAN,40.784237,-73.947075,2 AVENUE,1,0,Saturday
4218144,2019,10,5,20,15,BROOKLYN,40.61931,-73.92111,AVENUE N,0,0,Saturday
4219234,2019,10,5,20,30,QUEENS,40.752106,-73.94424,21 STREET,0,0,Saturday
4218214,2019,10,5,20,30,BROOKLYN,40.59275,-73.95016,OCEAN AVENUE,0,0,Saturday
4218295,2019,10,5,19,15,BROOKLYN,40.64944,-73.96308,CHURCH AVENUE,0,0,Saturday
4218867,2019,10,5,19,15,BROOKLYN,40.6826,-73.95597,FRANKLIN AVENUE,0,0,Saturday
4218217,2019,10,5,19,30,BROOKLYN,40.601795,-73.97257,MC DONALD AVENUE,1,0,Saturday
4220355,2019,10,5,18,45,MANHATTAN,40.759624,-73.99548,10 AVENUE,0,0,Saturday
4218909,2019,10,5,22,30,BROOKLYN,40.678543,-73.949684,NOSTRAND AVENUE,0,0,Saturday
4219287,2019,10,5,22,30,MANHATTAN,40.785805,-73.97268,COLUMBUS AVENUE,0,0,Saturday
4218187,2019,10,5,22,0,QUEENS,40.73251,-73.86827,ELIOT AVENUE,0,0,Saturday
4220389,2019,10,5,22,30,MANHATTAN,40.803745,-73.955864,8 AVENUE,2,0,Saturday
4219012,2019,10,5,22,15,MANHATTAN,40.759624,-73.970085,LEXINGTON AVENUE,1,0,Saturday
4218454,2019,10,5,22,45,BROOKLYN,40.610844,-73.991776,BAY RIDGE PARKWAY,0,0,Saturday
4219714,2019,10,5,12,15,MANHATTAN,40.77176,-73.98304,COLUMBUS AVENUE,0,0,Saturday
4221131,2019,10,5,12,45,BROOKLYN,40.676594,-73.91555,ATLANTIC AVENUE,0,0,Saturday
4218408,2019,10,5,12,0,MANHATTAN,40.84954,-73.93641,BROADWAY,0,0,Saturday
4218084,2019,10,5,12,15,QUEENS,40.683777,-73.76975,MERRICK BOULEVARD,1,0,Saturday
4218774,2019,10,5,12,45,MANHATTAN,40.80417,-73.966705,BROADWAY,0,0,Saturday
4218791,2019,10,5,12,45,BROOKLYN,40.680313,-73.97782,5 AVENUE,0,0,Saturday
4217937,2019,10,5,13,30,QUEENS,40.737335,-73.70833,HILLSIDE AVENUE,0,0,Saturday
4218882,2019,10,5,13,15,MANHATTAN,40.77428,-73.957306,3 AVENUE,0,0,Saturday
4220333,2019,10,5,13,45,MANHATTAN,40.739407,-73.97671,1 AVENUE,1,0,Saturday
4217995,2019,10,5,13,15,QUEENS,40.75796,-73.78567,NORTHERN BOULEVARD,0,0,Saturday
4218676,2019,10,5,13,0,MANHATTAN,40.74959,-74.00279,10 AVENUE,0,0,Saturday
4220258,2019,10,5,13,30,MANHATTAN,40.740025,-73.97626,1 AVENUE,1,0,Saturday
4218603,2019,10,5,13,0,BROOKLYN,40.67809,-73.8842,ATLANTIC AVENUE,0,0,Saturday
4217984,2019,10,5,8,15,MANHATTAN,40.78832,-73.941025,1 AVENUE,1,0,Saturday
4218109,2019,10,5,8,45,BROOKLYN,40.67329,-73.95703,FRANKLIN AVENUE,1,0,Saturday
4218191,2019,10,5,8,15,BROOKLYN,40.698,-73.97479,FLUSHING AVENUE,0,0,Saturday
4218049,2019,10,5,1,45,QUEENS,40.70204,-73.85027,MYRTLE AVENUE,0,0,Saturday
4218053,2019,10,5,1,30,QUEENS,40.704144,-73.74025,SPRINGFIELD BOULEVARD,0,0,Saturday
4220698,2019,10,5,1,45,QUEENS,40.763893,-73.915,STEINWAY STREET,0,0,Saturday
4222327,2019,10,5,1,45,BROOKLYN,40.674313,-73.95009,NOSTRAND AVENUE,0,0,Saturday
4217897,2019,10,5,5,45,MANHATTAN,40.797,-73.93778,2 AVENUE,0,0,Saturday
4219172,2019,10,6,4,0,QUEENS,40.672382,-73.78574,ROCKAWAY BOULEVARD,1,0,Sunday
4219192,2019,10,6,4,30,MANHATTAN,40.70509,-74.016464,WEST STREET,2,0,Sunday
4219027,2019,10,6,13,45,MANHATTAN,40.762394,-73.97861,AVENUE OF THE AMERICAS,0,0,Sunday
4219741,2019,10,6,15,15,QUEENS,40.757725,-73.86372,NORTHERN BOULEVARD,0,0,Sunday
4218431,2019,10,6,15,30,MANHATTAN,40.803123,-73.94045,PARK AVENUE,1,0,Sunday
4220005,2019,10,6,15,0,QUEENS,40.686302,-73.793915,LINDEN BOULEVARD,1,0,Sunday
4218479,2019,10,6,15,15,BROOKLYN,40.629486,-74.022644,BAY RIDGE PARKWAY,1,0,Sunday
4219046,2019,10,6,15,15,MANHATTAN,40.762966,-73.973976,5 AVENUE,0,0,Sunday
4219605,2019,10,6,23,0,MANHATTAN,40.77364,-73.95986,LEXINGTON AVENUE,0,0,Sunday
4219048,2019,10,6,23,30,MANHATTAN,40.764168,-73.98474,8 AVENUE,1,0,Sunday
4219164,2019,10,6,22,30,MANHATTAN,40.719395,-74.00189,BROADWAY,0,0,Sunday
4218913,2019,10,6,22,15,MANHATTAN,40.731064,-74.00142,AVENUE OF THE AMERICAS,0,0,Sunday
4219244,2019,10,6,22,45,BROOKLYN,40.632904,-73.95776,OCEAN AVENUE,0,0,Sunday
4220334,2019,10,6,18,30,MANHATTAN,40.750294,-73.99485,8 AVENUE,0,0,Sunday
4218887,2019,10,6,18,45,MANHATTAN,40.776318,-73.962135,MADISON AVENUE,1,0,Sunday
4218630,2019,10,6,18,30,MANHATTAN,40.74357,-73.992325,AVENUE OF THE AMERICAS,0,0,Sunday
4219044,2019,10,6,18,0,MANHATTAN,40.81394,-73.948425,8 AVENUE,1,0,Sunday
4218893,2019,10,6,11,45,MANHATTAN,40.766037,-73.96753,PARK AVENUE,1,0,Sunday
4219168,2019,10,6,11,30,BROOKLYN,40.664513,-73.9538,ROGERS AVENUE,0,0,Sunday
4218780,2019,10,6,11,45,QUEENS,40.760567,-73.9155,31 AVENUE,1,0,Sunday
4218424,2019,10,6,0,0,MANHATTAN,40.868248,-73.916145,10 AVENUE,0,0,Sunday
4218294,2019,10,6,0,45,MANHATTAN,40.72328,-74.00801,HUDSON STREET,0,0,Sunday
4218829,2019,10,6,0,0,BROOKLYN,40.699406,-73.95338,FLUSHING AVENUE,0,0,Sunday
4218800,2019,10,6,16,30,QUEENS,40.753635,-73.91893,NORTHERN BOULEVARD,0,0,Sunday
4218799,2019,10,6,16,30,QUEENS,40.75361,-73.90393,NORTHERN BOULEVARD,1,0,Sunday
4219322,2019,10,6,16,15,MANHATTAN,40.857838,-73.932045,BROADWAY,0,0,Sunday
4218925,2019,10,6,16,15,MANHATTAN,40.72593,-73.99466,LAFAYETTE STREET,0,0,Sunday
4218506,2019,10,6,16,45,QUEENS,40.74456,-73.93076,QUEENS BOULEVARD,0,0,Sunday
4222965,2019,10,6,20,15,BROOKLYN,40.684734,-73.950455,NOSTRAND AVENUE,0,0,Sunday
4219118,2019,10,6,20,15,MANHATTAN,40.848118,-73.93089,WEST 181 STREET,0,0,Sunday
4219201,2019,10,6,20,30,MANHATTAN,40.72428,-74.01138,WEST STREET,1,0,Sunday
4219124,2019,10,6,20,15,MANHATTAN,40.85206,-73.934784,BROADWAY,0,0,Sunday
4218783,2019,10,6,20,15,MANHATTAN,40.799786,-73.968216,BROADWAY,0,0,Sunday
4218511,2019,10,6,19,45,QUEENS,40.741863,-73.90751,QUEENS BOULEVARD,0,0,Sunday
4218497,2019,10,6,19,45,QUEENS,40.75663,-73.875145,NORTHERN BOULEVARD,1,0,Sunday
4219202,2019,10,6,19,45,MANHATTAN,40.72225,-74.00592,CANAL STREET,0,0,Sunday
4219160,2019,10,6,19,30,MANHATTAN,40.722584,-74.00636,CANAL STREET,0,0,Sunday
4219399,2019,10,6,6,0,QUEENS,40.72844,-73.87116,WOODHAVEN BOULEVARD,0,0,Sunday
4219228,2019,10,6,6,30,MANHATTAN,40.804382,-73.93954,PARK AVENUE,1,0,Sunday
4219324,2019,10,6,6,30,QUEENS,40.721233,-73.73634,SPRINGFIELD BOULEVARD,0,0,Sunday
4222326,2019,10,6,12,0,BROOKLYN,40.677483,-73.93033,ATLANTIC AVENUE,1,0,Sunday
4218276,2019,10,6,3,45,QUEENS,40.69674,-73.90051,CYPRESS AVENUE,0,0,Sunday
4222093,2019,10,6,3,30,QUEENS,40.76548,-73.913704,STEINWAY STREET,0,0,Sunday
4218386,2019,10,6,3,0,MANHATTAN,40.741615,-73.993744,AVENUE OF THE AMERICAS,0,0,Sunday
4223323,2019,10,6,3,30,QUEENS,40.73675,-73.87767,QUEENS BOULEVARD,0,0,Sunday
4218509,2019,10,6,17,0,QUEENS,40.74413,-73.927055,QUEENS BOULEVARD,0,0,Sunday
4219045,2019,10,6,17,0,MANHATTAN,40.7615,-73.997826,11 AVENUE,0,0,Sunday
4218544,2019,10,6,17,0,QUEENS,40.768253,-73.82976,32 AVENUE,0,0,Sunday
4218816,2019,10,6,17,0,MANHATTAN,40.750763,-73.97446,3 AVENUE,0,0,Sunday
4221662,2019,10,6,17,15,BROOKLYN,40.693436,-73.97784,MYRTLE AVENUE,0,0,Sunday
4219042,2019,10,6,14,30,MANHATTAN,40.75927,-73.980896,AVENUE OF THE AMERICAS,0,0,Sunday
4218709,2019,10,6,21,15,MANHATTAN,40.801872,-73.94137,PARK AVENUE,2,0,Sunday
4219462,2019,10,6,21,30,MANHATTAN,40.759163,-73.988396,8 AVENUE,0,0,Sunday
4220021,2019,10,6,8,15,BROOKLYN,40.65008,-73.96101,OCEAN AVENUE,0,0,Sunday
4220479,2019,10,6,8,15,QUEENS,40.73725,-73.866104,JUNCTION BOULEVARD,1,0,Sunday
