Y,M,D,HH,temperature_2m (°C),precipitation (mm),rain (mm),cloudcover_low (%),windspeed_10m (km/h),winddirection_10m (°)
2019,10,5,15,12.2,0.0,0.0,0.0,8.8,71.0
2019,10,5,15,12.2,0.0,0.0,0.0,8.8,71.0
2019,10,5,15,12.2,0.0,0.0,0.0,8.8,71.0
2019,10,5,15,12.2,0.0,0.0,0.0,8.8,71.0
2019,10,5,15,12.2,0.0,0.0,0.0,8.8,71.0
2019,10,5,20,14.4,0.0,0.0,0.0,9.7,132.0
2019,10,5,20,14.4,0.0,0.0,0.0,9.7,132.0
2019,10,5,20,14.4,0.0,0.0,0.0,9.7,132.0
2019,10,5,20,14.4,0.0,0.0,0.0,9.7,132.0
2019,10,5,20,14.4,0.0,0.0,0.0,9.7,132.0
2019,10,5,19,14.0,0.0,0.0,0.0,8.5,126.0
2019,10,5,19,14.0,0.0,0.0,0.0,8.5,126.0
2019,10,5,19,14.0,0.0,0.0,0.0,8.5,126.0
2019,10,5,18,14.0,0.0,0.0,0.0,7.2,117.0
2019,10,5,22,13.5,0.0,0.0,2.0,9.7,149.0
2019,10,5,22,13.5,0.0,0.0,2.0,9.7,149.0
2019,10,5,22,13.5,0.0,0.0,2.0,9.7,149.0
2019,10,5,22,13.5,0.0,0.0,2.0,9.7,149.0
2019,10,5,22,13.5,0.0,0.0,2.0,9.7,149.0
2019,10,5,22,13.5,0.0,0.0,2.0,9.7,149.0
2019,10,5,12,7.8,0.0,0.0,1.0,13.3,41.0
2019,10,5,12,7.8,0.0,0.0,1.0,13.3,41.0
2019,10,5,12,7.8,0.0,0.0,1.0,13.3,41.0
2019,10,5,12,7.8,0.0,0.0,1.0,13.3,41.0
2019,10,5,12,7.8,0.0,0.0,1.0,13.3,41.0
2019,10,5,12,7.8,0.0,0.0,1.0,13.3,41.0
2019,10,5,13,9.1,0.0,0.0,2.0,12.3,50.0
2019,10,5,13,9.1,0.0,0.0,2.0,12.3,50.0
2019,10,5,13,9.1,0.0,0.0,2.0,12.3,50.0
2019,10,5,13,9.1,0.0,0.0,2.0,12.3,50.0
2019,10,5,13,9.1,0.0,0.0,2.0,12.3,50.0
2019,10,5,13,9.1,0.0,0.0,2.0,12.3,50.0
2019,10,5,13,9.1,0.0,0.0,2.0,12.3,50.0
2019,10,5,8,8.8,0.0,0.0,0.0,15.6,19.0
2019,10,5,8,8.8,0.0,0.0,0.0,15.6,19.0
2019,10,5,8,8.8,0.0,0.0,0.0,15.6,19.0
2019,10,5,1,12.6,0.0,0.0,0.0,12.6,355.0
2019,10,5,1,12.6,0.0,0.0,0.0,12.6,355.0
2019,10,5,1,12.6,0.0,0.0,0.0,12.6,355.0
2019,10,5,1,12.6,0.0,0.0,0.0,12.6,355.0
2019,10,5,5,10.5,0.0,0.0,0.0,16.8,15.0
2019,10,6,4,12.7,0.0,0.0,49.0,7.4,137.0
2019,10,6,4,12.7,0.0,0.0,49.0,7.4,137.0
2019,10,6,13,15.8,0.0,0.0,100.0,11.6,164.0
2019,10,6,15,17.7,0.0,0.0,100.0,10.2,162.0
2019,10,6,15,17.7,0.0,0.0,100.0,10.2,162.0
2019,10,6,15,17.7,0.0,0.0,100.0,10.2,162.0
2019,10,6,15,17.7,0.0,0.0,100.0,10.2,162.0
2019,10,6,15,17.7,0.0,0.0,100.0,10.2,162.0
2019,10,6,23,20.7,0.0,0.0,75.0,13.4,186.0
2019,10,6,23,20.7,0.0,0.0,75.0,13.4,186.0
2019,10,6,22,20.7,0.0,0.0,88.0,12.7,188.0
2019,10,6,22,20.7,0.0,0.0,88.0,12.7,188.0
2019,10,6,22,20.7,0.0,0.0,88.0,12.7,188.0
2019,10,6,18,19.7,0.0,0.0,100.0,15.5,176.0
2019,10,6,18,19.7,0.0,0.0,100.0,15.5,176.0
2019,10,6,18,19.7,0.0,0.0,100.0,15.5,176.0
2019,10,6,18,19.7,0.0,0.0,100.0,15.5,176.0
2019,10,6,11,15.1,0.0,0.0,100.0,7.9,164.0
2019,10,6,11,15.1,0.0,0.0,100.0,7.9,164.0
2019,10,6,11,15.1,0.0,0.0,100.0,7.9,164.0
2019,10,6,0,11.7,0.0,0.0,18.0,9.5,151.0
2019,10,6,0,11.7,0.0,0.0,18.0,9.5,151.0
2019,10,6,0,11.7,0.0,0.0,18.0,9.5,151.0
2019,10,6,16,18.2,0.0,0.0,100.0,12.9,162.0
2019,10,6,16,18.2,0.0,0.0,100.0,12.9,162.0
2019,10,6,16,18.2,0.0,0.0,100.0,12.9,162.0
2019,10,6,16,18.2,0.0,0.0,100.0,12.9,162.0
2019,10,6,16,18.2,0.0,0.0,100.0,12.9,162.0
2019,10,6,20,20.2,0.0,0.0,98.0,18.5,187.0
2019,10,6,20,20.2,0.0,0.0,98.0,18.5,187.0
2019,10,6,20,20.2,0.0,0.0,98.0,18.5,187.0
2019,10,6,20,20.2,0.0,0.0,98.0,18.5,187.0
2019,10,6,20,20.2,0.0,0.0,98.0,18.5,187.0
2019,10,6,19,20.1,0.0,0.0,100.0,16.9,181.0
2019,10,6,19,20.1,0.0,0.0,100.0,16.9,181.0
2019,10,6,19,20.1,0.0,0.0,100.0,16.9,181.0
2019,10,6,19,20.1,0.0,0.0,100.0,16.9,181.0
2019,10,6,6,13.7,0.0,0.0,75.0,6.6,135.0
2019,10,6,6,13.7,0.0,0.0,75.0,6.6,135.0
2019,10,6,6,13.7,0.0,0.0,75.0,6.6,135.0
2019,10,6,12,15.4,0.0,0.0,100.0,10.5,164.0
2019,10,6,3,12.6,0.0,0.0,60.0,6.7,144.0
2019,10,6,3,12.6,0.0,0.0,60.0,6.7,144.0
2019,10,6,3,12.6,0.0,0.0,60.0,6.7,144.0
2019,10,6,3,12.6,0.0,0.0,60.0,6.7,144.0
2019,10,6,17,19.0,0.0,0.0,100.0,14.6,170.0
2019,10,6,17,19.0,0.0,0.0,100.0,14.6,170.0
2019,10,6,17,19.0,0.0,0.0,100.0,14.6,170.0
2019,10,6,17,19.0,0.0,0.0,100.0,14.6,170.0
2019,10,6,17,19.0,0.0,0.0,100.0,14.6,170.0
2019,10,6,14,16.6,0.0,0.0,100.0,10.5,164.0
2019,10,6,21,20.4,0.0,0.0,94.0,18.4,191.0
2019,10,6,21,20.4,0.0,0.0,94.0,18.4,191.0
2019,10,6,8,14.1,0.0,0.0,100.0,7.2,153.0
2019,10,6,8,14.1,0.0,0.0,100.0,7.2,153.0
2019,10,6,2,12.0,0.0,0.0,84.0,7.9,150.0
2019,10,6,2,12.0,0.0,0.0,84.0,7.9,150.0
2019,10,7,14,21.8,0.0,0.0,6.0,16.5,203.0
2019,10,7,14,21.8,0.0,0.0,6.0,16.5,203.0
2019,10,7,14,21.8,0.0,0.0,6.0,16.5,203.0
2019,10,7,14,21.8,0.0,0.0,6.0,16.5,203.0
2019,10,7,14,21.8,0.0,0.0,6.0,16.5,203.0
2019,10,7,10,20.7,0.0,0.0,5.0,16.6,202.0
2019,10,7,10,20.7,0.0,0.0,5.0,16.6,202.0
2019,10,7,10,20.7,0.0,0.0,5.0,16.6,202.0
2019,10,7,10,20.7,0.0,0.0,5.0,16.6,202.0
2019,10,7,10,20.7,0.0,0.0,5.0,16.6,202.0
2019,10,7,11,20.7,0.0,0.0,8.0,16.5,200.0
2019,10,7,11,20.7,0.0,0.0,8.0,16.5,200.0
2019,10,7,11,20.7,0.0,0.0,8.0,16.5,200.0
2019,10,7,11,20.7,0.0,0.0,8.0,16.5,200.0
2019,10,7,11,20.7,0.0,0.0,8.0,16.5,200.0
2019,10,7,11,20.7,0.0,0.0,8.0,16.5,200.0
2019,10,7,23,21.7,0.0,0.0,13.0,6.5,199.0
2019,10,7,23,21.7,0.0,0.0,13.0,6.5,199.0
2019,10,7,23,21.7,0.0,0.0,13.0,6.5,199.0
2019,10,7,23,21.7,0.0,0.0,13.0,6.5,199.0
2019,10,7,8,20.6,0.0,0.0,94.0,19.9,193.0
2019,10,7,8,20.6,0.0,0.0,94.0,19.9,193.0
2019,10,7,8,20.6,0.0,0.0,94.0,19.9,193.0
2019,10,7,8,20.6,0.0,0.0,94.0,19.9,193.0
2019,10,7,7,20.7,0.0,0.0,96.0,18.9,193.0
2019,10,7,7,20.7,0.0,0.0,96.0,18.9,193.0
2019,10,7,7,20.7,0.0,0.0,96.0,18.9,193.0
2019,10,7,19,24.9,0.0,0.0,31.0,16.0,216.0
2019,10,7,19,24.9,0.0,0.0,31.0,16.0,216.0
2019,10,7,19,24.9,0.0,0.0,31.0,16.0,216.0
2019,10,7,19,24.9,0.0,0.0,31.0,16.0,216.0
2019,10,7,19,24.9,0.0,0.0,31.0,16.0,216.0
2019,10,7,19,24.9,0.0,0.0,31.0,16.0,216.0
2019,10,7,17,24.7,0.0,0.0,16.0,15.3,214.0
2019,10,7,17,24.7,0.0,0.0,16.0,15.3,214.0
2019,10,7,17,24.7,0.0,0.0,16.0,15.3,214.0
2019,10,7,17,24.7,0.0,0.0,16.0,15.3,214.0
2019,10,7,17,24.7,0.0,0.0,16.0,15.3,214.0
2019,10,7,17,24.7,0.0,0.0,16.0,15.3,214.0
2019,10,7,17,24.7,0.0,0.0,16.0,15.3,214.0
2019,10,7,17,24.7,0.0,0.0,16.0,15.3,214.0
2019,10,7,18,25.0,0.0,0.0,17.0,16.2,217.0
2019,10,7,12,20.7,0.0,0.0,6.0,17.0,201.0
2019,10,7,12,20.7,0.0,0.0,6.0,17.0,201.0
2019,10,7,12,20.7,0.0,0.0,6.0,17.0,201.0
2019,10,7,12,20.7,0.0,0.0,6.0,17.0,201.0
2019,10,7,22,22.3,0.0,0.0,17.0,9.4,178.0
2019,10,7,22,22.3,0.0,0.0,17.0,9.4,178.0
2019,10,7,9,20.6,0.0,0.0,42.0,19.9,193.0
2019,10,7,9,20.6,0.0,0.0,42.0,19.9,193.0
2019,10,7,9,20.6,0.0,0.0,42.0,19.9,193.0
2019,10,7,9,20.6,0.0,0.0,42.0,19.9,193.0
2019,10,7,15,23.1,0.0,0.0,35.0,16.1,207.0
2019,10,7,15,23.1,0.0,0.0,35.0,16.1,207.0
2019,10,7,15,23.1,0.0,0.0,35.0,16.1,207.0
2019,10,7,15,23.1,0.0,0.0,35.0,16.1,207.0
2019,10,7,15,23.1,0.0,0.0,35.0,16.1,207.0
2019,10,7,16,23.9,0.0,0.0,27.0,16.2,212.0
2019,10,7,16,23.9,0.0,0.0,27.0,16.2,212.0
2019,10,7,16,23.9,0.0,0.0,27.0,16.2,212.0
2019,10,7,16,23.9,0.0,0.0,27.0,16.2,212.0
2019,10,7,16,23.9,0.0,0.0,27.0,16.2,212.0
2019,10,7,13,21.1,0.0,0.0,9.0,16.3,202.0
2019,10,7,13,21.1,0.0,0.0,9.0,16.3,202.0
2019,10,7,13,21.1,0.0,0.0,9.0,16.3,202.0
2019,10,7,13,21.1,0.0,0.0,9.0,16.3,202.0
2019,10,7,13,21.1,0.0,0.0,9.0,16.3,202.0
2019,10,7,13,21.1,0.0,0.0,9.0,16.3,202.0
2019,10,7,13,21.1,0.0,0.0,9.0,16.3,202.0
2019,10,7,0,20.5,0.0,0.0,53.0,15.3,188.0
2019,10,7,0,20.5,0.0,0.0,53.0,15.3,188.0
2019,10,7,4,20.7,0.0,0.0,100.0,16.2,192.0
2019,10,7,20,24.5,0.0,0.0,48.0,12.2,208.0
2019,10,7,20,24.5,0.0,0.0,48.0,12.2,208.0
2019,10,7,20,24.5,0.0,0.0,48.0,12.2,208.0
2019,10,7,21,24.2,0.0,0.0,52.0,9.6,193.0
2019,10,7,21,24.2,0.0,0.0,52.0,9.6,193.0
2019,10,7,21,24.2,0.0,0.0,52.0,9.6,193.0
2019,10,7,6,20.8,0.0,0.0,100.0,17.9,195.0
2019,10,7,6,20.8,0.0,0.0,100.0,17.9,195.0
2019,10,7,5,20.7,0.0,0.0,100.0,16.6,193.0
2019,10,7,1,20.5,0.0,0.0,57.0,15.7,191.0
2019,10,8,18,16.5,0.0,0.0,0.0,14.9,37.0
2019,10,8,18,16.5,0.0,0.0,0.0,14.9,37.0
2019,10,8,18,16.5,0.0,0.0,0.0,14.9,37.0
2019,10,8,18,16.5,0.0,0.0,0.0,14.9,37.0
2019,10,8,19,17.1,0.0,0.0,0.0,15.3,41.0
2019,10,8,19,17.1,0.0,0.0,0.0,15.3,41.0
2019,10,8,12,14.7,0.0,0.0,4.0,12.4,8.0
2019,10,8,12,14.7,0.0,0.0,4.0,12.4,8.0
2019,10,8,12,14.7,0.0,0.0,4.0,12.4,8.0
2019,10,8,12,14.7,0.0,0.0,4.0,12.4,8.0
2019,10,8,12,14.7,0.0,0.0,4.0,12.4,8.0
2019,10,8,12,14.7,0.0,0.0,4.0,12.4,8.0
2019,10,8,11,14.7,0.0,0.0,2.0,11.3,9.0
2019,10,8,11,14.7,0.0,0.0,2.0,11.3,9.0
2019,10,8,11,14.7,0.0,0.0,2.0,11.3,9.0
2019,10,8,11,14.7,0.0,0.0,2.0,11.3,9.0
2019,10,8,11,14.7,0.0,0.0,2.0,11.3,9.0
2019,10,8,15,16.2,0.0,0.0,0.0,14.5,19.0
2019,10,8,15,16.2,0.0,0.0,0.0,14.5,19.0
2019,10,8,15,16.2,0.0,0.0,0.0,14.5,19.0
2019,10,8,15,16.2,0.0,0.0,0.0,14.5,19.0
2019,10,8,15,16.2,0.0,0.0,0.0,14.5,19.0
2019,10,8,15,16.2,0.0,0.0,0.0,14.5,19.0
2019,10,8,16,16.3,0.0,0.0,0.0,16.1,16.0
2019,10,8,16,16.3,0.0,0.0,0.0,16.1,16.0
2019,10,8,16,16.3,0.0,0.0,0.0,16.1,16.0
2019,10,8,13,15.0,0.0,0.0,0.0,15.3,19.0
2019,10,8,13,15.0,0.0,0.0,0.0,15.3,19.0
2019,10,8,3,16.7,0.7,0.7,87.0,18.4,359.0
2019,10,8,6,15.9,0.4,0.4,99.0,14.8,14.0
2019,10,8,6,15.9,0.4,0.4,99.0,14.8,14.0
2019,10,8,14,15.4,0.0,0.0,0.0,14.8,23.0
2019,10,8,14,15.4,0.0,0.0,0.0,14.8,23.0
2019,10,8,9,15.0,0.4,0.4,54.0,10.7,20.0
2019,10,8,9,15.0,0.4,0.4,54.0,10.7,20.0
2019,10,8,8,15.4,0.9,0.9,94.0,11.3,17.0
2019,10,8,8,15.4,0.9,0.9,94.0,11.3,17.0
2019,10,8,8,15.4,0.9,0.9,94.0,11.3,17.0
2019,10,8,8,15.4,0.9,0.9,94.0,11.3,17.0
2019,10,8,8,15.4,0.9,0.9,94.0,11.3,17.0
2019,10,8,8,15.4,0.9,0.9,94.0,11.3,17.0
2019,10,8,8,15.4,0.9,0.9,94.0,11.3,17.0
2019,10,8,8,15.4,0.9,0.9,94.0,11.3,17.0
2019,10,8,8,15.4,0.9,0.9,94.0,11.3,17.0
2019,10,8,7,15.7,1.1,1.1,97.0,12.5,18.0
2019,10,8,7,15.7,1.1,1.1,97.0,12.5,18.0
2019,10,8,7,15.7,1.1,1.1,97.0,12.5,18.0
2019,10,8,7,15.7,1.1,1.1,97.0,12.5,18.0
2019,10,8,7,15.7,1.1,1.1,97.0,12.5,18.0
2019,10,8,7,15.7,1.1,1.1,97.0,12.5,18.0
2019,10,8,21,17.7,0.0,0.0,0.0,14.1,32.0
2019,10,8,22,16.9,0.0,0.0,0.0,13.2,26.0
2019,10,8,22,16.9,0.0,0.0,0.0,13.2,26.0
2019,10,8,0,20.2,0.2,0.2,16.0,6.8,295.0
2019,10,8,0,20.2,0.2,0.2,16.0,6.8,295.0
2019,10,8,17,16.7,0.0,0.0,0.0,15.8,24.0
2019,10,8,17,16.7,0.0,0.0,0.0,15.8,24.0
2019,10,8,17,16.7,0.0,0.0,0.0,15.8,24.0
2019,10,8,17,16.7,0.0,0.0,0.0,15.8,24.0
2019,10,8,17,16.7,0.0,0.0,0.0,15.8,24.0
2019,10,9,9,14.5,0.0,0.0,1.0,17.6,26.0
2019,10,9,15,13.1,0.2,0.2,32.0,18.0,29.0
2019,10,9,15,13.1,0.2,0.2,32.0,18.0,29.0
2019,10,9,15,13.1,0.2,0.2,32.0,18.0,29.0
2019,10,9,15,13.1,0.2,0.2,32.0,18.0,29.0
2019,10,9,22,12.3,0.5,0.5,18.0,17.1,8.0
2019,10,9,16,13.3,0.2,0.2,22.0,19.5,25.0
2019,10,9,16,13.3,0.2,0.2,22.0,19.5,25.0
2019,10,9,17,13.0,0.7,0.7,10.0,19.5,25.0
2019,10,9,17,13.0,0.7,0.7,10.0,19.5,25.0
2019,10,9,13,13.9,0.1,0.1,0.0,16.1,20.0
2019,10,9,13,13.9,0.1,0.1,0.0,16.1,20.0
2019,10,9,13,13.9,0.1,0.1,0.0,16.1,20.0
2019,10,9,13,13.9,0.1,0.1,0.0,16.1,20.0
2019,10,9,6,15.0,0.0,0.0,1.0,17.2,33.0
2019,10,9,12,13.9,0.0,0.0,2.0,17.1,28.0
2019,10,9,12,13.9,0.0,0.0,2.0,17.1,28.0
2019,10,9,12,13.9,0.0,0.0,2.0,17.1,28.0
2019,10,9,12,13.9,0.0,0.0,2.0,17.1,28.0
2019,10,9,10,14.1,0.0,0.0,1.0,15.8,27.0
2019,10,9,10,14.1,0.0,0.0,1.0,15.8,27.0
2019,10,9,20,12.4,1.0,1.0,8.0,18.3,16.0
2019,10,9,20,12.4,1.0,1.0,8.0,18.3,16.0
2019,10,9,20,12.4,1.0,1.0,8.0,18.3,16.0
2019,10,9,3,14.9,0.0,0.0,1.0,16.3,31.0
2019,10,9,3,14.9,0.0,0.0,1.0,16.3,31.0
2019,10,9,0,15.6,0.0,0.0,0.0,15.0,24.0
2019,10,9,19,12.5,0.9,0.9,10.0,19.1,16.0
2019,10,9,19,12.5,0.9,0.9,10.0,19.1,16.0
2019,10,9,19,12.5,0.9,0.9,10.0,19.1,16.0
2019,10,9,19,12.5,0.9,0.9,10.0,19.1,16.0
2019,10,9,19,12.5,0.9,0.9,10.0,19.1,16.0
2019,10,9,14,13.1,0.5,0.5,0.0,16.8,23.0
2019,10,9,21,12.4,0.6,0.6,41.0,19.1,20.0
2019,10,9,21,12.4,0.6,0.6,41.0,19.1,20.0
2019,10,9,21,12.4,0.6,0.6,41.0,19.1,20.0
2019,10,9,21,12.4,0.6,0.6,41.0,19.1,20.0
2019,10,9,21,12.4,0.6,0.6,41.0,19.1,20.0
2019,10,9,21,12.4,0.6,0.6,41.0,19.1,20.0
2019,10,9,18,12.8,0.9,0.9,25.0,18.5,21.0
2019,10,9,18,12.8,0.9,0.9,25.0,18.5,21.0
2019,10,9,18,12.8,0.9,0.9,25.0,18.5,21.0
2019,10,9,18,12.8,0.9,0.9,25.0,18.5,21.0
2019,10,9,18,12.8,0.9,0.9,25.0,18.5,21.0
2019,10,9,7,14.7,0.0,0.0,1.0,18.0,33.0
2019,10,9,11,13.9,0.0,0.0,3.0,15.9,25.0
2019,10,9,11,13.9,0.0,0.0,3.0,15.9,25.0
2019,10,9,11,13.9,0.0,0.0,3.0,15.9,25.0
2019,10,10,13,14.1,0.0,0.0,0.0,20.2,1.0
2019,10,10,13,14.1,0.0,0.0,0.0,20.2,1.0
2019,10,10,13,14.1,0.0,0.0,0.0,20.2,1.0
2019,10,10,13,14.1,0.0,0.0,0.0,20.2,1.0
2019,10,10,13,14.1,0.0,0.0,0.0,20.2,1.0
2019,10,10,0,11.9,0.2,0.2,20.0,15.7,9.0
2019,10,10,0,11.9,0.2,0.2,20.0,15.7,9.0
2019,10,10,0,11.9,0.2,0.2,20.0,15.7,9.0
2019,10,10,14,15.3,0.0,0.0,1.0,22.8,6.0
2019,10,10,14,15.3,0.0,0.0,1.0,22.8,6.0
2019,10,10,14,15.3,0.0,0.0,1.0,22.8,6.0
2019,10,10,14,15.3,0.0,0.0,1.0,22.8,6.0
2019,10,10,14,15.3,0.0,0.0,1.0,22.8,6.0
2019,10,10,23,18.1,0.0,0.0,0.0,17.1,30.0
2019,10,10,23,18.1,0.0,0.0,0.0,17.1,30.0
2019,10,10,7,11.7,0.2,0.2,2.0,17.6,11.0
2019,10,10,7,11.7,0.2,0.2,2.0,17.6,11.0
2019,10,10,7,11.7,0.2,0.2,2.0,17.6,11.0
2019,10,10,7,11.7,0.2,0.2,2.0,17.6,11.0
2019,10,10,7,11.7,0.2,0.2,2.0,17.6,11.0
2019,10,10,7,11.7,0.2,0.2,2.0,17.6,11.0
2019,10,10,8,11.8,0.0,0.0,1.0,17.5,9.0
2019,10,10,8,11.8,0.0,0.0,1.0,17.5,9.0
2019,10,10,8,11.8,0.0,0.0,1.0,17.5,9.0
2019,10,10,8,11.8,0.0,0.0,1.0,17.5,9.0
2019,10,10,8,11.8,0.0,0.0,1.0,17.5,9.0
2019,10,10,17,19.3,0.0,0.0,0.0,21.4,13.0
2019,10,10,17,19.3,0.0,0.0,0.0,21.4,13.0
2019,10,10,17,19.3,0.0,0.0,0.0,21.4,13.0
2019,10,10,17,19.3,0.0,0.0,0.0,21.4,13.0
2019,10,10,17,19.3,0.0,0.0,0.0,21.4,13.0
2019,10,10,17,19.3,0.0,0.0,0.0,21.4,13.0
2019,10,10,10,12.7,0.0,0.0,0.0,15.5,360.0
2019,10,10,10,12.7,0.0,0.0,0.0,15.5,360.0
2019,10,10,10,12.7,0.0,0.0,0.0,15.5,360.0
2019,10,10,9,11.6,0.0,0.0,0.0,17.2,10.0
2019,10,10,9,11.6,0.0,0.0,0.0,17.2,10.0
2019,10,10,9,11.6,0.0,0.0,0.0,17.2,10.0
2019,10,10,12,13.2,0.0,0.0,6.0,19.1,2.0
2019,10,10,12,13.2,0.0,0.0,6.0,19.1,2.0
2019,10,10,12,13.2,0.0,0.0,6.0,19.1,2.0
2019,10,10,12,13.2,0.0,0.0,6.0,19.1,2.0
2019,10,10,11,12.8,0.0,0.0,9.0,18.0,3.0
2019,10,10,11,12.8,0.0,0.0,9.0,18.0,3.0
2019,10,10,11,12.8,0.0,0.0,9.0,18.0,3.0
2019,10,10,11,12.8,0.0,0.0,9.0,18.0,3.0
2019,10,10,21,20.0,0.0,0.0,0.0,17.1,15.0
2019,10,10,21,20.0,0.0,0.0,0.0,17.1,15.0
2019,10,10,21,20.0,0.0,0.0,0.0,17.1,15.0
2019,10,10,21,20.0,0.0,0.0,0.0,17.1,15.0
2019,10,10,21,20.0,0.0,0.0,0.0,17.1,15.0
2019,10,10,18,19.9,0.0,0.0,0.0,21.3,11.0
2019,10,10,18,19.9,0.0,0.0,0.0,21.3,11.0
2019,10,10,18,19.9,0.0,0.0,0.0,21.3,11.0
2019,10,10,18,19.9,0.0,0.0,0.0,21.3,11.0
2019,10,10,20,20.3,0.0,0.0,0.0,19.2,8.0
2019,10,10,20,20.3,0.0,0.0,0.0,19.2,8.0
2019,10,10,20,20.3,0.0,0.0,0.0,19.2,8.0
2019,10,10,20,20.3,0.0,0.0,0.0,19.2,8.0
2019,10,10,20,20.3,0.0,0.0,0.0,19.2,8.0
2019,10,10,20,20.3,0.0,0.0,0.0,19.2,8.0
2019,10,10,6,11.6,0.4,0.4,0.0,17.3,12.0
2019,10,10,6,11.6,0.4,0.4,0.0,17.3,12.0
2019,10,10,16,18.0,0.0,0.0,0.0,21.3,12.0
2019,10,10,16,18.0,0.0,0.0,0.0,21.3,12.0
2019,10,10,16,18.0,0.0,0.0,0.0,21.3,12.0
2019,10,10,16,18.0,0.0,0.0,0.0,21.3,12.0
2019,10,10,16,18.0,0.0,0.0,0.0,21.3,12.0
2019,10,10,16,18.0,0.0,0.0,0.0,21.3,12.0
2019,10,10,16,18.0,0.0,0.0,0.0,21.3,12.0
2019,10,10,16,18.0,0.0,0.0,0.0,21.3,12.0
2019,10,10,15,16.7,0.0,0.0,2.0,21.9,9.0
2019,10,10,15,16.7,0.0,0.0,2.0,21.9,9.0
2019,10,10,15,16.7,0.0,0.0,2.0,21.9,9.0
2019,10,10,15,16.7,0.0,0.0,2.0,21.9,9.0
2019,10,10,15,16.7,0.0,0.0,2.0,21.9,9.0
2019,10,10,22,19.1,0.0,0.0,0.0,16.1,27.0
2019,10,10,22,19.1,0.0,0.0,0.0,16.1,27.0
2019,10,10,22,19.1,0.0,0.0,0.0,16.1,27.0
2019,10,10,19,19.9,0.0,0.0,0.0,20.4,8.0
2019,10,10,19,19.9,0.0,0.0,0.0,20.4,8.0
2019,10,10,19,19.9,0.0,0.0,0.0,20.4,8.0
2019,10,10,19,19.9,0.0,0.0,0.0,20.4,8.0
2019,10,10,19,19.9,0.0,0.0,0.0,20.4,8.0
2019,10,10,19,19.9,0.0,0.0,0.0,20.4,8.0
2019,10,10,1,11.9,0.1,0.1,9.0,16.1,10.0
2019,10,10,2,11.9,0.5,0.5,10.0,16.1,16.0
2019,10,11,20,17.2,0.0,0.0,100.0,19.8,27.0
2019,10,11,20,17.2,0.0,0.0,100.0,19.8,27.0
2019,10,11,20,17.2,0.0,0.0,100.0,19.8,27.0
2019,10,11,20,17.2,0.0,0.0,100.0,19.8,27.0
2019,10,11,8,13.8,0.0,0.0,0.0,20.7,17.0
2019,10,11,8,13.8,0.0,0.0,0.0,20.7,17.0
2019,10,11,8,13.8,0.0,0.0,0.0,20.7,17.0
2019,10,11,8,13.8,0.0,0.0,0.0,20.7,17.0
2019,10,11,14,14.5,0.0,0.0,71.0,22.9,13.0
2019,10,11,14,14.5,0.0,0.0,71.0,22.9,13.0
2019,10,11,14,14.5,0.0,0.0,71.0,22.9,13.0
2019,10,11,14,14.5,0.0,0.0,71.0,22.9,13.0
2019,10,11,14,14.5,0.0,0.0,71.0,22.9,13.0
2019,10,11,18,16.9,0.0,0.0,100.0,20.9,24.0
2019,10,11,18,16.9,0.0,0.0,100.0,20.9,24.0
2019,10,11,18,16.9,0.0,0.0,100.0,20.9,24.0
2019,10,11,18,16.9,0.0,0.0,100.0,20.9,24.0
2019,10,11,18,16.9,0.0,0.0,100.0,20.9,24.0
2019,10,11,18,16.9,0.0,0.0,100.0,20.9,24.0
2019,10,11,18,16.9,0.0,0.0,100.0,20.9,24.0
2019,10,11,0,17.0,0.0,0.0,0.0,17.4,27.0
2019,10,11,0,17.0,0.0,0.0,0.0,17.4,27.0
2019,10,11,0,17.0,0.0,0.0,0.0,17.4,27.0
2019,10,11,10,12.6,0.0,0.0,1.0,18.1,13.0
2019,10,11,10,12.6,0.0,0.0,1.0,18.1,13.0
2019,10,11,11,12.5,0.0,0.0,9.0,18.6,10.0
2019,10,11,11,12.5,0.0,0.0,9.0,18.6,10.0
2019,10,11,11,12.5,0.0,0.0,9.0,18.6,10.0
2019,10,11,11,12.5,0.0,0.0,9.0,18.6,10.0
2019,10,11,11,12.5,0.0,0.0,9.0,18.6,10.0
2019,10,11,13,13.4,0.0,0.0,25.0,20.0,7.0
2019,10,11,13,13.4,0.0,0.0,25.0,20.0,7.0
2019,10,11,13,13.4,0.0,0.0,25.0,20.0,7.0
2019,10,11,9,12.9,0.0,0.0,0.0,20.8,14.0
2019,10,11,9,12.9,0.0,0.0,0.0,20.8,14.0
2019,10,11,9,12.9,0.0,0.0,0.0,20.8,14.0
2019,10,11,9,12.9,0.0,0.0,0.0,20.8,14.0
2019,10,11,9,12.9,0.0,0.0,0.0,20.8,14.0
2019,10,11,15,16.0,0.0,0.0,99.0,23.5,21.0
2019,10,11,15,16.0,0.0,0.0,99.0,23.5,21.0
2019,10,11,15,16.0,0.0,0.0,99.0,23.5,21.0
2019,10,11,15,16.0,0.0,0.0,99.0,23.5,21.0
2019,10,11,15,16.0,0.0,0.0,99.0,23.5,21.0
2019,10,11,15,16.0,0.0,0.0,99.0,23.5,21.0
2019,10,11,15,16.0,0.0,0.0,99.0,23.5,21.0
2019,10,11,17,16.9,0.0,0.0,99.0,21.3,22.0
2019,10,11,17,16.9,0.0,0.0,99.0,21.3,22.0
